timestamp,ecg,pnum,condition
1671261470.311,547,7,baseline2
1671261470.858,559,7,baseline2
1671261471.417,562,7,baseline2
1671261471.979,572,7,baseline2
1671261472.551,572,7,baseline2
1671261473.123,562,7,baseline2
1671261473.685,547,7,baseline2
1671261474.232,552,7,baseline2
1671261474.784,555,7,baseline2
1671261475.339,559,7,baseline2
1671261475.898,562,7,baseline2
1671261476.46,563,7,baseline2
1671261477.023,563,7,baseline2
1671261477.586,563,7,baseline2
1671261478.149,563,7,baseline2
1671261478.712,560,7,baseline2
1671261479.272,560,7,baseline2
1671261479.832,521,7,baseline2
1671261480.353,538,7,baseline2
1671261480.891,532,7,baseline2
1671261481.423,544,7,baseline2
1671261481.967,554,7,baseline2
1671261482.521,547,7,baseline2
1671261483.068,561,7,baseline2
1671261483.629,571,7,baseline2
1671261484.2,597,7,baseline2
1671261484.797,616,7,baseline2
1671261485.413,627,7,baseline2
1671261486.04,625,7,baseline2
1671261486.665,565,7,baseline2
1671261487.23,587,7,baseline2
1671261487.817,586,7,baseline2
1671261488.403,600,7,baseline2
1671261489.003,602,7,baseline2
1671261489.605,605,7,baseline2
1671261490.21,604,7,baseline2
1671261490.814,604,7,baseline2
1671261491.418,599,7,baseline2
1671261492.017,595,7,baseline2
1671261492.612,576,7,baseline2
1671261493.188,589,7,baseline2
1671261493.777,603,7,baseline2
1671261494.38,613,7,baseline2
1671261494.993,628,7,baseline2
1671261495.621,620,7,baseline2
1671261496.241,616,7,baseline2
1671261496.857,578,7,baseline2
1671261497.435,576,7,baseline2
1671261498.011,574,7,baseline2
1671261498.585,584,7,baseline2
1671261499.169,590,7,baseline2
1671261499.759,601,7,baseline2
1671261500.36,606,7,baseline2
1671261500.966,608,7,baseline2
1671261501.574,594,7,baseline2
1671261502.168,569,7,baseline2
1671261502.737,566,7,baseline2
1671261503.303,562,7,baseline2
1671261503.865,577,7,baseline2
1671261504.442,602,7,baseline2
1671261505.044,615,7,baseline2
1671261505.659,631,7,baseline2
1671261506.29,644,7,baseline2
1671261506.934,642,7,baseline2
1671261507.576,626,7,baseline2
1671261508.202,616,7,baseline2
1671261508.818,603,7,baseline2
1671261509.421,594,7,baseline2
1671261510.015,587,7,baseline2
1671261510.602,586,7,baseline2
1671261511.188,589,7,baseline2
1671261511.777,603,7,baseline2
1671261512.38,609,7,baseline2
1671261512.989,613,7,baseline2
1671261513.602,600,7,baseline2
1671261514.202,591,7,baseline2
1671261514.793,591,7,baseline2
1671261515.384,607,7,baseline2
1671261515.991,568,7,baseline2
1671261516.559,596,7,baseline2
1671261517.155,612,7,baseline2
1671261517.767,631,7,baseline2
1671261518.398,644,7,baseline2
1671261519.042,588,7,baseline2
1671261519.63,606,7,baseline2
1671261520.236,611,7,baseline2
1671261520.847,626,7,baseline2
1671261521.473,641,7,baseline2
1671261522.114,648,7,baseline2
1671261522.762,646,7,baseline2
1671261523.408,646,7,baseline2
1671261524.054,630,7,baseline2
1671261524.684,620,7,baseline2
1671261525.304,613,7,baseline2
1671261525.917,608,7,baseline2
1671261526.525,605,7,baseline2
1671261527.13,590,7,baseline2
1671261527.72,581,7,baseline2
1671261528.301,572,7,baseline2
1671261528.873,580,7,baseline2
1671261529.453,607,7,baseline2
1671261530.06,634,7,baseline2
1671261530.694,646,7,baseline2
1671261531.34,647,7,baseline2
1671261531.987,601,7,baseline2
1671261532.588,600,7,baseline2
1671261533.188,616,7,baseline2
1671261533.804,628,7,baseline2
1671261534.432,639,7,baseline2
1671261535.071,650,7,baseline2
1671261535.721,639,7,baseline2
1671261536.36,578,7,baseline2
1671261536.938,590,7,baseline2
1671261537.528,585,7,baseline2
1671261538.113,593,7,baseline2
1671261538.706,604,7,baseline2
1671261539.31,614,7,baseline2
1671261539.924,620,7,baseline2
1671261540.544,570,7,baseline2
1671261541.114,594,7,baseline2
1671261541.708,598,7,baseline2
1671261542.306,606,7,baseline2
1671261542.912,611,7,baseline2
1671261543.523,624,7,baseline2
1671261544.147,630,7,baseline2
1671261544.777,629,7,baseline2
1671261545.406,609,7,baseline2
1671261546.015,607,7,baseline2
1671261546.622,601,7,baseline2
1671261547.223,609,7,baseline2
1671261547.832,609,7,baseline2
1671261548.441,614,7,baseline2
1671261549.055,625,7,baseline2
1671261549.68,629,7,baseline2
1671261550.309,636,7,baseline2
1671261550.945,625,7,baseline2
1671261551.57,614,7,baseline2
1671261552.184,604,7,baseline2
1671261552.788,596,7,baseline2
1671261553.384,583,7,baseline2
1671261553.967,573,7,baseline2
1671261554.54,565,7,baseline2
1671261555.105,559,7,baseline2
1671261555.664,560,7,baseline2
1671261556.224,560,7,baseline2
1671261556.784,546,7,baseline2
1671261557.33,558,7,baseline2
1671261557.888,570,7,baseline2
1671261558.458,590,7,baseline2
1671261559.048,604,7,baseline2
1671261559.652,616,7,baseline2
1671261560.268,614,7,baseline2
1671261560.882,568,7,baseline2
1671261561.45,580,7,baseline2
1671261562.03,580,7,baseline2
1671261562.61,587,7,baseline2
1671261563.197,596,7,baseline2
1671261563.793,599,7,baseline2
1671261564.392,594,7,baseline2
1671261564.986,570,7,baseline2
1671261565.556,571,7,baseline2
1671261566.127,567,7,baseline2
1671261566.694,571,7,baseline2
1671261567.265,589,7,baseline2
1671261567.854,612,7,baseline2
1671261925.262,503,7,stress
1671261925.765,499,7,stress
1671261926.264,494,7,stress
1671261926.758,495,7,stress
1671261927.253,488,7,stress
1671261927.741,498,7,stress
1671261928.239,497,7,stress
1671261928.736,497,7,stress
1671261929.233,500,7,stress
1671261929.733,498,7,stress
1671261930.231,497,7,stress
1671261930.728,496,7,stress
1671261931.224,491,7,stress
1671261931.715,478,7,stress
1671261932.193,475,7,stress
1671261932.668,479,7,stress
1671261933.147,482,7,stress
1671261933.629,483,7,stress
1671261934.112,473,7,stress
1671261934.585,473,7,stress
1671261935.058,485,7,stress
1671261935.543,491,7,stress
1671261936.034,494,7,stress
1671261936.528,493,7,stress
1671261937.021,492,7,stress
1671261937.513,488,7,stress
1671261938.001,484,7,stress
1671261938.485,485,7,stress
1671261938.97,484,7,stress
1671261939.454,481,7,stress
1671261939.935,476,7,stress
1671261940.411,461,7,stress
1671261940.872,457,7,stress
1671261941.329,454,7,stress
1671261941.783,457,7,stress
1671261942.24,458,7,stress
1671261942.698,469,7,stress
1671261943.167,466,7,stress
1671261943.633,467,7,stress
1671261944.1,464,7,stress
1671261944.564,460,7,stress
1671261945.024,463,7,stress
1671261945.487,459,7,stress
1671261945.946,468,7,stress
1671261946.414,461,7,stress
1671261946.875,462,7,stress
1671261947.337,459,7,stress
1671261947.796,465,7,stress
1671261948.261,466,7,stress
1671261948.727,463,7,stress
1671261949.19,469,7,stress
1671261949.659,464,7,stress
1671261950.123,460,7,stress
1671261950.583,468,7,stress
1671261951.051,465,7,stress
1671261951.516,470,7,stress
1671261951.986,474,7,stress
1671261952.46,481,7,stress
1671261952.941,479,7,stress
1671261953.42,473,7,stress
1671261953.893,471,7,stress
1671261954.364,478,7,stress
1671261954.842,476,7,stress
1671261955.318,472,7,stress
1671261955.79,479,7,stress
1671261956.269,479,7,stress
1671261956.748,479,7,stress
1671261957.227,476,7,stress
1671261957.703,466,7,stress
1671261958.169,465,7,stress
1671261958.634,470,7,stress
1671261959.104,471,7,stress
1671261959.575,472,7,stress
1671261960.047,462,7,stress
1671261960.509,462,7,stress
1671261960.971,472,7,stress
1671261961.443,477,7,stress
1671261961.92,477,7,stress
1671261962.397,475,7,stress
1671261962.872,484,7,stress
1671261963.356,493,7,stress
1671261963.849,498,7,stress
1671261964.347,483,7,stress
1671261964.83,477,7,stress
1671261965.307,477,7,stress
1671261965.784,482,7,stress
1671261966.266,482,7,stress
1671261966.748,477,7,stress
1671261967.225,485,7,stress
1671261967.71,501,7,stress
1671261968.211,502,7,stress
1671261968.713,488,7,stress
1671261969.201,502,7,stress
1671261969.703,505,7,stress
1671261970.208,519,7,stress
1671261970.727,521,7,stress
1671261971.248,521,7,stress
1671261971.769,504,7,stress
1671261972.273,497,7,stress
1671261972.77,507,7,stress
1671261973.277,506,7,stress
1671261973.783,514,7,stress
1671261974.297,517,7,stress
1671261974.814,497,7,stress
1671261975.311,487,7,stress
1671261975.798,489,7,stress
1671261976.287,488,7,stress
1671261976.775,478,7,stress
1671261977.253,494,7,stress
1671261977.747,501,7,stress
1671261978.248,507,7,stress
1671261978.755,483,7,stress
1671261979.238,511,7,stress
1671261979.749,512,7,stress
1671261980.261,519,7,stress
1671261980.78,521,7,stress
1671261981.301,518,7,stress
1671261981.819,513,7,stress
1671261982.332,512,7,stress
1671261982.844,512,7,stress
1671261983.356,503,7,stress
1671261983.859,502,7,stress
1671261984.361,502,7,stress
1671261984.863,500,7,stress
1671261985.363,502,7,stress
1671261985.865,480,7,stress
1671261986.345,472,7,stress
1671261986.817,477,7,stress
1671261987.294,484,7,stress
1671261987.778,499,7,stress
1671261988.277,487,7,stress
1671261988.764,491,7,stress
1671261989.255,503,7,stress
1671261989.758,511,7,stress
1671261990.269,503,7,stress
1671261990.772,523,7,stress
1671261991.295,539,7,stress
1671261991.834,526,7,stress
1671261992.36,554,7,stress
1671261992.914,570,7,stress
1671261993.484,566,7,stress
1671261994.05,569,7,stress
1671261994.619,579,7,stress
1671261995.198,565,7,stress
1671261995.763,529,7,stress
1671261996.292,518,7,stress
1671261996.81,523,7,stress
1671261997.333,529,7,stress
1671261997.862,551,7,stress
1671261998.413,550,7,stress
1671261998.963,517,7,stress
1671261999.48,542,7,stress
1671262000.022,544,7,stress
1671262000.566,549,7,stress
1671262001.115,554,7,stress
1671262001.669,557,7,stress
1671262002.226,547,7,stress
1671262002.773,529,7,stress
1671262003.302,548,7,stress
1671262003.85,548,7,stress
1671262004.398,547,7,stress
1671262004.945,545,7,stress
1671262005.49,541,7,stress
1671262006.031,540,7,stress
1671262006.571,533,7,stress
1671262007.104,524,7,stress
1671262007.628,522,7,stress
1671262008.15,522,7,stress
1671262008.672,526,7,stress
1671262009.198,529,7,stress
1671262009.727,532,7,stress
1671262010.259,532,7,stress
1671262010.791,530,7,stress
1671262011.321,524,7,stress
1671262011.845,499,7,stress
1671262012.344,495,7,stress
1671262012.839,494,7,stress
1671262013.333,495,7,stress
1671262013.828,511,7,stress
1671262014.339,531,7,stress
1671262014.87,551,7,stress
1671262015.421,526,7,stress
1671262015.947,538,7,stress
1671262016.485,550,7,stress
1671262017.035,568,7,stress
1671262017.603,592,7,stress
1671262018.195,604,7,stress
1671262018.799,589,7,stress
1671262019.388,555,7,stress
1671262019.943,570,7,stress
1671262020.513,571,7,stress
1671262021.084,574,7,stress
1671262021.658,537,7,stress
1671262022.195,536,7,stress
1671262022.731,518,7,stress
1671262023.249,533,7,stress
1671262023.782,547,7,stress
1671262024.329,551,7,stress
1671262024.88,559,7,stress
1671262025.439,549,7,stress
1671262025.988,581,7,stress
1671262026.569,570,7,stress
1671262027.139,587,7,stress
1671262027.726,590,7,stress
1671262028.316,597,7,stress
1671262028.913,599,7,stress
1671262029.512,591,7,stress
1671262030.103,579,7,stress
1671262030.682,576,7,stress
1671262031.258,556,7,stress
1671262031.814,513,7,stress
1671262032.327,516,7,stress
1671262032.843,509,7,stress
1671262033.352,520,7,stress
1671262033.872,524,7,stress
1671262034.396,539,7,stress
1671262034.935,552,7,stress
1671262035.487,566,7,stress
1671262036.053,538,7,stress
1671262036.591,564,7,stress
1671262037.155,567,7,stress
1671262037.722,586,7,stress
1671262038.308,604,7,stress
1671262038.912,614,7,stress
1671262039.526,613,7,stress
1671262040.139,598,7,stress
1671262040.737,581,7,stress
1671262041.318,571,7,stress
1671262041.889,564,7,stress
1671262042.453,558,7,stress
1671262043.011,518,7,stress
1671262043.529,508,7,stress
1671262044.037,510,7,stress
1671262044.547,529,7,stress
1671262045.076,555,7,stress
1671262045.631,586,7,stress
1671262046.217,621,7,stress
1671262046.838,657,7,stress
1671262047.495,657,7,stress
1671262048.152,629,7,stress
1671262048.781,627,7,stress
1671262049.408,637,7,stress
1671262050.045,620,7,stress
1671262050.665,624,7,stress
1671262051.289,624,7,stress
1671262051.913,610,7,stress
1671262052.523,595,7,stress
1671262053.118,569,7,stress
1671262053.687,586,7,stress
1671262054.273,589,7,stress
1671262054.862,603,7,stress
1671262055.465,605,7,stress
1671262056.07,606,7,stress
1671262056.676,568,7,stress
1671262057.244,562,7,stress
1671262057.806,570,7,stress
1671262058.376,578,7,stress
1671262058.954,581,7,stress
1671262059.535,563,7,stress
1671262060.098,581,7,stress
1671262060.679,541,7,stress
1671262061.22,527,7,stress
1671262061.747,534,7,stress
1671262062.281,559,7,stress
1671262062.84,581,7,stress
1671262063.421,610,7,stress
1671262064.031,629,7,stress
1671262064.66,597,7,stress
1671262065.257,598,7,stress
1671262065.855,605,7,stress
1671262066.46,606,7,stress
1671262067.066,553,7,stress
1671262067.619,567,7,stress
1671262068.186,585,7,stress
1671262068.771,593,7,stress
1671262069.364,601,7,stress
1671262069.965,580,7,stress
1671262070.545,600,7,stress
1671262071.145,607,7,stress
1671262071.752,617,7,stress
1671262072.369,607,7,stress
1671262072.976,556,7,stress
1671262073.532,559,7,stress
1671262074.091,558,7,stress
1671262074.649,564,7,stress
1671262075.213,569,7,stress
1671262075.782,577,7,stress
1671262076.359,579,7,stress
1671262076.938,570,7,stress
1671262077.508,563,7,stress
1671262078.071,547,7,stress
1671262078.618,543,7,stress
1671262079.161,517,7,stress
1671262079.678,521,7,stress
1671262080.199,522,7,stress
1671262080.721,526,7,stress
1671262081.247,532,7,stress
1671262081.779,540,7,stress
1671262082.319,552,7,stress
1671262082.871,555,7,stress
1671262083.426,557,7,stress
1671262083.983,556,7,stress
1671262084.539,553,7,stress
1671262085.092,548,7,stress
1671262085.64,543,7,stress
1671262086.183,540,7,stress
1671262086.723,506,7,stress
1671262087.229,515,7,stress
1671262087.744,493,7,stress
1671262088.237,503,7,stress
1671262088.74,514,7,stress
1671262089.254,522,7,stress
1671262089.776,537,7,stress
1671262090.313,543,7,stress
1671262090.856,569,7,stress
1671262091.425,587,7,stress
1671262092.012,548,7,stress
1671262092.56,565,7,stress
1671262093.125,571,7,stress
1671262093.696,580,7,stress
1671262094.276,578,7,stress
1671262094.854,545,7,stress
1671262095.399,559,7,stress
1671262095.958,567,7,stress
1671262096.525,577,7,stress
1671262097.102,589,7,stress
1671262097.691,603,7,stress
1671262098.294,595,7,stress
1671262098.889,586,7,stress
1671262099.475,604,7,stress
1671262100.079,610,7,stress
1671262100.689,608,7,stress
1671262101.297,616,7,stress
1671262101.913,611,7,stress
1671262102.524,604,7,stress
1671262103.128,587,7,stress
1671262103.715,547,7,stress
1671262104.262,558,7,stress
1671262104.82,552,7,stress
1671262105.372,558,7,stress
1671262105.93,565,7,stress
1671262106.495,552,7,stress
1671262107.047,570,7,stress
1671262107.617,584,7,stress
1671262108.201,600,7,stress
1671262108.801,581,7,stress
1671262109.382,583,7,stress
1671262109.965,603,7,stress
1671262110.568,612,7,stress
1671262111.18,620,7,stress
1671262111.8,611,7,stress
1671262112.411,570,7,stress
1671262112.981,549,7,stress
1671262113.53,560,7,stress
1671262114.09,566,7,stress
1671262114.656,533,7,stress
1671262115.189,565,7,stress
1671262115.754,568,7,stress
1671262116.322,574,7,stress
1671262116.896,576,7,stress
1671262117.472,572,7,stress
1671262118.044,568,7,stress
1671262118.612,563,7,stress
1671262119.175,557,7,stress
1671262119.732,533,7,stress
1671262120.265,542,7,stress
1671262120.807,538,7,stress
1671262121.345,542,7,stress
1671262121.887,547,7,stress
1671262122.434,552,7,stress
1671262122.986,538,7,stress
1671262123.524,521,7,stress
1671262124.045,530,7,stress
1671262124.575,539,7,stress
1671262125.114,550,7,stress
1671262125.664,563,7,stress
1671262126.227,568,7,stress
1671262126.795,571,7,stress
1671262127.366,567,7,stress
1671262127.933,564,7,stress
1671262128.497,570,7,stress
1671262129.067,558,7,stress
1671262129.625,566,7,stress
1671262130.191,574,7,stress
1671262130.765,566,7,stress
1671262131.331,543,7,stress
1671262131.874,550,7,stress
1671262132.424,566,7,stress
1671262132.99,587,7,stress
1671262133.577,606,7,stress
1671262134.183,613,7,stress
1671262134.796,615,7,stress
1671262135.411,609,7,stress
1671262136.02,568,7,stress
1671262136.588,557,7,stress
1671262137.145,542,7,stress
1671262137.687,539,7,stress
1671262138.226,553,7,stress
1671262138.779,573,7,stress
1671262139.352,570,7,stress
1671262139.922,593,7,stress
1671262140.515,610,7,stress
1671262141.125,617,7,stress
1671262141.742,624,7,stress
1671262142.366,635,7,stress
1671262143.001,619,7,stress
1671262143.62,614,7,stress
1671262144.234,623,7,stress
1671262144.857,622,7,stress
1671262145.479,598,7,stress
1671262146.077,573,7,stress
1671262146.65,581,7,stress
1671262147.231,585,7,stress
1671262147.816,583,7,stress
1671262148.399,587,7,stress
1671262148.986,578,7,stress
1671262149.564,599,7,stress
1671262150.163,580,7,stress
1671262150.743,588,7,stress
1671262151.331,599,7,stress
1671262151.93,596,7,stress
1671262152.526,584,7,stress
1671262153.11,586,7,stress
1671262153.696,568,7,stress
1671262154.264,563,7,stress
1671262154.827,563,7,stress
1671262155.39,547,7,stress
1671262155.937,559,7,stress
1671262156.496,566,7,stress
1671262157.062,586,7,stress
1671262157.648,603,7,stress
1671262158.251,582,7,stress
1671262158.833,562,7,stress
1671262159.395,582,7,stress
1671262159.977,587,7,stress
1671262160.564,591,7,stress
1671262161.155,607,7,stress
1671262161.762,616,7,stress
1671262162.378,614,7,stress
1671262162.992,577,7,stress
1671262163.569,583,7,stress
1671262164.152,593,7,stress
1671262164.745,569,7,stress
1671262165.314,588,7,stress
1671262165.902,601,7,stress
1671262166.503,621,7,stress
1671262167.124,634,7,stress
1671262167.758,633,7,stress
1671262168.391,620,7,stress
1671262169.011,592,7,stress
1671262169.603,580,7,stress
1671262170.183,584,7,stress
1671262170.767,584,7,stress
1671262171.351,577,7,stress
1671262171.928,575,7,stress
1671262172.503,589,7,stress
1671267228.199,645,8,baseline1
1671267228.844,673,8,baseline1
1671267229.517,722,8,baseline1
1671267230.239,826,8,baseline1
1671267231.065,808,8,baseline1
1671267231.873,883,8,baseline1
1671267232.756,914,8,baseline1
1671267233.67,877,8,baseline1
1671267234.547,920,8,baseline1
1671267235.467,875,8,baseline1
1671267236.342,906,8,baseline1
1671267237.248,875,8,baseline1
1671267238.123,907,8,baseline1
1671267239.03,875,8,baseline1
1671267239.905,913,8,baseline1
1671267240.818,771,8,baseline1
1671267241.589,874,8,baseline1
1671267242.463,769,8,baseline1
1671267243.232,728,8,baseline1
1671267243.96,757,8,baseline1
1671267244.717,731,8,baseline1
1671267245.448,707,8,baseline1
1671267246.155,723,8,baseline1
1671267246.878,711,8,baseline1
1671267247.589,714,8,baseline1
1671267248.303,721,8,baseline1
1671267249.024,742,8,baseline1
1671267249.766,785,8,baseline1
1671267250.551,802,8,baseline1
1671267251.353,759,8,baseline1
1671267252.112,856,8,baseline1
1671267252.968,909,8,baseline1
1671267253.877,919,8,baseline1
1671267254.796,800,8,baseline1
1671267255.596,822,8,baseline1
1671267256.418,868,8,baseline1
1671267257.286,945,8,baseline1
1671267258.231,926,8,baseline1
1671267259.157,813,8,baseline1
1671267259.97,896,8,baseline1
1671267260.866,904,8,baseline1
1671267261.77,826,8,baseline1
1671267262.596,894,8,baseline1
1671267263.49,919,8,baseline1
1671267264.409,778,8,baseline1
1671267265.187,766,8,baseline1
1671267265.953,775,8,baseline1
1671267266.728,901,8,baseline1
1671267267.629,808,8,baseline1
1671267268.437,699,8,baseline1
1671267269.136,704,8,baseline1
1671267269.84,698,8,baseline1
1671267270.538,679,8,baseline1
1671267271.217,646,8,baseline1
1671267271.863,689,8,baseline1
1671267272.552,683,8,baseline1
1671267273.235,827,8,baseline1
1671267274.062,907,8,baseline1
1671267274.969,830,8,baseline1
1671267275.799,713,8,baseline1
1671267276.512,719,8,baseline1
1671267277.231,753,8,baseline1
1671267277.984,866,8,baseline1
1671267278.85,894,8,baseline1
1671267279.744,774,8,baseline1
1671267280.518,834,8,baseline1
1671267281.352,868,8,baseline1
1671267282.22,745,8,baseline1
1671267282.965,749,8,baseline1
1671267283.714,801,8,baseline1
1671267284.515,756,8,baseline1
1671267285.271,718,8,baseline1
1671267285.989,770,8,baseline1
1671267286.759,813,8,baseline1
1671267287.572,771,8,baseline1
1671267288.343,835,8,baseline1
1671267289.178,851,8,baseline1
1671267290.029,727,8,baseline1
1671267290.756,771,8,baseline1
1671267291.527,832,8,baseline1
1671267292.359,813,8,baseline1
1671267293.172,754,8,baseline1
1671267293.926,824,8,baseline1
1671267294.75,852,8,baseline1
1671267295.602,753,8,baseline1
1671267296.355,788,8,baseline1
1671267297.143,831,8,baseline1
1671267297.974,794,8,baseline1
1671267298.768,880,8,baseline1
1671267299.648,949,8,baseline1
1671267300.597,943,8,baseline1
1671267301.54,793,8,baseline1
1671267302.333,904,8,baseline1
1671267303.237,938,8,baseline1
1671267304.175,898,8,baseline1
1671267305.073,903,8,baseline1
1671267305.976,804,8,baseline1
1671267306.78,727,8,baseline1
1671267307.507,825,8,baseline1
1671267308.332,987,8,baseline1
1671267309.319,849,8,baseline1
1671267310.168,949,8,baseline1
1671267311.117,847,8,baseline1
1671267311.964,741,8,baseline1
1671267312.705,720,8,baseline1
1671267313.425,687,8,baseline1
1671267314.112,662,8,baseline1
1671267314.774,623,8,baseline1
1671267315.397,674,8,baseline1
1671267316.071,752,8,baseline1
1671267316.823,832,8,baseline1
1671267317.655,747,8,baseline1
1671267318.402,790,8,baseline1
1671267319.192,794,8,baseline1
1671267319.986,790,8,baseline1
1671267320.776,703,8,baseline1
1671267321.479,697,8,baseline1
1671267322.176,715,8,baseline1
1671267322.891,733,8,baseline1
1671267323.624,810,8,baseline1
1671267324.434,914,8,baseline1
1671267325.348,910,8,baseline1
1671267326.258,843,8,baseline1
1671267327.101,859,8,baseline1
1671267327.96,795,8,baseline1
1671267328.755,754,8,baseline1
1671267329.509,777,8,baseline1
1671267330.286,799,8,baseline1
1671267331.085,715,8,baseline1
1671267331.8,759,8,baseline1
1671267332.559,924,8,baseline1
1671267333.483,876,8,baseline1
1671267334.359,958,8,baseline1
1671267335.317,942,8,baseline1
1671267336.259,794,8,baseline1
1671267337.053,795,8,baseline1
1671267337.848,777,8,baseline1
1671267338.625,835,8,baseline1
1671267339.46,773,8,baseline1
1671267367.002,702,8,baseline2
1671267367.704,719,8,baseline2
1671267368.423,657,8,baseline2
1671267369.08,682,8,baseline2
1671267369.762,631,8,baseline2
1671267370.393,708,8,baseline2
1671267371.101,699,8,baseline2
1671267371.8,678,8,baseline2
1671267372.478,664,8,baseline2
1671267373.142,638,8,baseline2
1671267373.78,602,8,baseline2
1671267374.382,567,8,baseline2
1671267374.949,568,8,baseline2
1671267375.517,572,8,baseline2
1671267376.089,625,8,baseline2
1671267376.714,727,8,baseline2
1671267377.441,746,8,baseline2
1671267378.187,790,8,baseline2
1671267378.977,789,8,baseline2
1671267379.766,761,8,baseline2
1671267380.527,688,8,baseline2
1671267381.215,632,8,baseline2
1671267381.847,609,8,baseline2
1671267382.456,609,8,baseline2
1671267383.065,632,8,baseline2
1671267383.697,687,8,baseline2
1671267384.384,689,8,baseline2
1671267385.073,712,8,baseline2
1671267385.785,684,8,baseline2
1671267386.469,693,8,baseline2
1671267387.162,624,8,baseline2
1671267387.786,734,8,baseline2
1671267388.52,682,8,baseline2
1671267389.202,679,8,baseline2
1671267389.881,692,8,baseline2
1671267390.573,707,8,baseline2
1671267391.28,619,8,baseline2
1671267391.899,633,8,baseline2
1671267392.532,619,8,baseline2
1671267393.151,635,8,baseline2
1671267393.786,635,8,baseline2
1671267394.421,574,8,baseline2
1671267394.995,608,8,baseline2
1671267395.603,595,8,baseline2
1671267396.198,632,8,baseline2
1671267396.83,627,8,baseline2
1671267397.457,589,8,baseline2
1671267398.046,600,8,baseline2
1671267398.646,598,8,baseline2
1671267399.244,621,8,baseline2
1671267399.865,602,8,baseline2
1671267400.467,582,8,baseline2
1671267401.049,585,8,baseline2
1671267401.634,593,8,baseline2
1671267402.227,609,8,baseline2
1671267402.836,639,8,baseline2
1671267403.475,664,8,baseline2
1671267404.139,662,8,baseline2
1671267404.801,677,8,baseline2
1671267405.478,642,8,baseline2
1671267406.12,642,8,baseline2
1671267406.762,662,8,baseline2
1671267407.424,659,8,baseline2
1671267408.083,654,8,baseline2
1671267408.737,639,8,baseline2
1671267409.376,612,8,baseline2
1671267409.988,589,8,baseline2
1671267410.577,631,8,baseline2
1671267411.208,605,8,baseline2
1671267411.813,685,8,baseline2
1671267412.498,652,8,baseline2
1671267413.15,682,8,baseline2
1671267413.832,652,8,baseline2
1671267414.484,611,8,baseline2
1671267415.095,619,8,baseline2
1671267415.714,630,8,baseline2
1671267416.344,683,8,baseline2
1671267417.027,674,8,baseline2
1671267417.701,669,8,baseline2
1671267418.37,654,8,baseline2
1671267419.024,637,8,baseline2
1671267419.661,613,8,baseline2
1671267420.274,595,8,baseline2
1671267420.869,598,8,baseline2
1671267421.467,604,8,baseline2
1671267422.071,606,8,baseline2
1671267422.677,592,8,baseline2
1671267423.269,573,8,baseline2
1671267423.842,576,8,baseline2
1671267424.418,597,8,baseline2
1671267425.015,725,8,baseline2
1671267425.74,737,8,baseline2
1671267426.477,757,8,baseline2
1671267427.234,733,8,baseline2
1671267427.967,723,8,baseline2
1671267428.69,649,8,baseline2
1671267429.339,613,8,baseline2
1671267429.952,685,8,baseline2
1671267430.637,654,8,baseline2
1671267431.291,738,8,baseline2
1671267432.029,778,8,baseline2
1671267432.807,863,8,baseline2
1671267433.67,842,8,baseline2
1671267434.512,807,8,baseline2
1671267435.319,754,8,baseline2
1671267436.073,714,8,baseline2
1671267436.787,718,8,baseline2
1671267437.505,753,8,baseline2
1671267438.258,697,8,baseline2
1671267438.955,651,8,baseline2
1671267439.606,625,8,baseline2
1671267440.231,659,8,baseline2
1671267440.89,666,8,baseline2
1671267441.556,700,8,baseline2
1671267442.256,692,8,baseline2
1671267442.948,681,8,baseline2
1671267443.629,664,8,baseline2
1671267444.293,666,8,baseline2
1671267444.959,701,8,baseline2
1671267445.66,664,8,baseline2
1671267446.324,650,8,baseline2
1671267446.974,629,8,baseline2
1671267447.603,675,8,baseline2
1671267448.278,714,8,baseline2
1671267448.992,709,8,baseline2
1671267449.701,696,8,baseline2
1671267450.397,765,8,baseline2
1671267451.162,747,8,baseline2
1671267451.909,718,8,baseline2
1671267452.627,679,8,baseline2
1671267453.306,648,8,baseline2
1671267453.954,632,8,baseline2
1671267454.586,596,8,baseline2
1671267455.182,574,8,baseline2
1671267455.756,579,8,baseline2
1671267456.335,603,8,baseline2
1671267456.938,620,8,baseline2
1671267457.558,749,8,baseline2
1671267458.307,790,8,baseline2
1671267459.097,827,8,baseline2
1671267459.924,887,8,baseline2
1671267460.811,815,8,baseline2
1671267461.626,759,8,baseline2
1671267462.385,710,8,baseline2
1671267463.095,702,8,baseline2
1671267463.797,800,8,baseline2
1671267464.597,843,8,baseline2
1671267465.44,748,8,baseline2
1671267466.188,767,8,baseline2
1671267466.955,826,8,baseline2
1671267467.781,853,8,baseline2
1671267468.634,821,8,baseline2
1671267469.455,753,8,baseline2
1671267470.208,647,8,baseline2
1671267470.855,634,8,baseline2
1671267471.489,617,8,baseline2
1671267472.106,703,8,baseline2
1671267472.809,793,8,baseline2
1671267473.602,705,8,baseline2
1671267474.307,759,8,baseline2
1671267475.066,786,8,baseline2
1671267475.852,798,8,baseline2
1671267476.65,780,8,baseline2
1671267477.43,674,8,baseline2
1671267478.104,672,8,baseline2
1671267478.776,686,8,baseline2
1671267479.462,726,8,baseline2
1671267480.188,697,8,baseline2
1671267480.885,720,8,baseline2
1671267481.605,800,8,baseline2
1671267482.405,808,8,baseline2
